0 qid:730 1:0.4444444444444444 2:0.4444444444444444 3:0.0015432098765432098 4:1 5:0.003472222222222222 6:0 7:0 8:0 9:0.0 10:6.559531914575225 11:0.0625 #-CC7YvTH0_0
0 qid:871 1:0.046511627906976744 2:0.046511627906976744 3:1.0959126294615287e-06 4:1 5:2.3562121533422868e-05 6:0 7:0 8:0 9:0.0 10:4.43691820103018 11:0.0070921985815602835 #fRbXImdo3Nc
0 qid:400 1:0.046511627906976744 2:0.046511627906976744 3:1.8027762754642147e-05 4:1 5:0.0003875968992248062 6:0 7:0 8:0 9:0.0 10:6.994849985833071 11:0.1 #fRbXImdo3Nc
0 qid:5306 1:0.046511627906976744 2:0.046511627906976744 3:8.450513791238506e-06 4:1 5:0.0001816860465116279 6:0 7:0 8:0 9:0.0 10:6.559531914575225 11:0.0625 #fRbXImdo3Nc
0 qid:1535 1:0.046511627906976744 2:0.046511627906976744 3:4.807403401237907e-06 4:1 5:0.00010335917312661498 6:0 7:0 8:0 9:0.0 10:6.13464872060996 11:0.04 #fRbXImdo3Nc
1 qid:1377 1:1.4285714285714286 2:2.428571428571429 3:0.03717201166180758 4:2 5:0.039115646258503396 6:1 7:1.3388401785714283 8:1 9:1.3388401785714283 10:7.313303716951605 11:0.14285714285714285 #EXZYvRe9b80
1 qid:15511 1:1.2857142857142856 2:2.2857142857142856 3:0.034499514091350825 4:2 5:0.03741496598639456 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #EXZYvRe9b80
0 qid:1403 1:0.2 2:0.2 3:7.936507936507937e-05 4:1 5:0.00039682539682539677 6:0 7:0 8:0 9:0.0 10:4.950094002141125 11:0.011904761904761904 #JeMQ-MBo8pY
0 qid:9432 1:0.13333333333333333 2:0.13333333333333333 3:0.00018518518518518515 4:1 5:0.0013888888888888887 6:0 7:0 8:0 9:0.0 10:6.827795901169905 11:0.08333333333333333 #JeMQ-MBo8pY
0 qid:184210 1:0.13333333333333333 2:0.13333333333333333 3:0.0014814814814814814 4:1 5:0.01111111111111111 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #JeMQ-MBo8pY
0 qid:12637 1:0.25 2:0.25 3:0.001953125 4:1 5:0.0078125 6:0 7:0 8:0 9:0.0 10:7.783307346197341 11:0.25 #nWN7me1el_I
1 qid:7915 1:0.125 2:0.125 3:0.0013020833333333333 4:1 5:0.010416666666666666 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #nWN7me1el_I
1 qid:2272 1:0.6 2:0.6 3:0.012 4:1 5:0.020000000000000004 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:7.600985789403387 11:0.2 #gI34ykvFR2g
1 qid:1482 1:0.4 2:0.4 3:0.0008602150537634409 4:1 5:0.002150537634408602 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:5.927009355831715 11:0.03225806451612903 #gI34ykvFR2g
1 qid:1549 1:0.32142857142857145 2:0.32142857142857145 3:0.00010069817400644467 4:1 5:0.0003132832080200501 6:2 7:2.495003006861588 8:2 9:2.495003006861588 10:5.332302248085022 11:0.017543859649122806 #PfoP8LJvZJ8
0 qid:6917 1:0.14285714285714285 2:0.14285714285714285 3:7.394262052647145e-05 4:1 5:0.0005175983436853001 6:0 7:0 8:0 9:0.0 10:6.214691428283496 11:0.043478260869565216 #PfoP8LJvZJ8
0 qid:5911 1:0.10714285714285714 2:0.10714285714285714 3:0.0002391581632653061 4:1 5:0.002232142857142857 6:0 7:0 8:0 9:0.0 10:7.783307346197341 11:0.25 #PfoP8LJvZJ8
0 qid:10405 1:0.07142857142857142 2:0.07142857142857142 3:1.1755854415498917e-05 4:1 5:0.00016458196181698485 6:0 7:0 8:0 9:0.0 10:5.927009355831715 11:0.03225806451612903 #PfoP8LJvZJ8
0 qid:4656 1:0.07142857142857142 2:0.07142857142857142 3:3.0012004801920766e-05 4:1 5:0.0004201680672268908 6:0 7:0 8:0 9:0.0 10:6.502373500735277 11:0.058823529411764705 #PfoP8LJvZJ8
0 qid:4242 1:0.07142857142857142 2:0.07142857142857142 3:8.503401360544216e-06 4:1 5:0.00011904761904761905 6:0 7:0 8:0 9:0.0 10:5.460919625907116 11:0.02 #PfoP8LJvZJ8
0 qid:9465 1:0.36363636363636365 2:0.36363636363636365 3:0.0027548209366391185 4:1 5:0.007575757575757576 6:0 7:0 8:0 9:0.0 10:7.446835109576128 11:0.16666666666666666 #ILwfa35lpE0
0 qid:302 1:0.2727272727272727 2:0.2727272727272727 3:0.0003593244699964067 4:1 5:0.0013175230566534913 6:0 7:0 8:0 9:0.0 10:6.214691428283496 11:0.043478260869565216 #ILwfa35lpE0
0 qid:166 1:0.25 2:0.25 3:0.0003125 4:1 5:0.00125 6:0 7:0 8:0 9:0.0 10:6.13464872060996 11:0.04 #ILwfa35lpE0
0 qid:15678 1:0.18181818181818182 2:0.18181818181818182 3:0.0016528925619834713 4:1 5:0.009090909090909092 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #ILwfa35lpE0
0 qid:5383 1:0.21052631578947367 2:0.21052631578947367 3:0.0002518257365902795 4:1 5:0.0011961722488038277 6:0 7:0 8:0 9:0.0 10:6.257251042702292 11:0.045454545454545456 #yJwrGwVL7jM
0 qid:42646 1:0.15789473684210525 2:0.15789473684210525 3:0.0009233610341643581 4:1 5:0.005847953216374269 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #yJwrGwVL7jM
0 qid:2064 1:0.10526315789473684 2:0.10526315789473684 3:4.4321329639889195e-05 4:1 5:0.0004210526315789474 6:0 7:0 8:0 9:0.0 10:6.13464872060996 11:0.04 #yJwrGwVL7jM
0 qid:2108 1:0.10526315789473684 2:0.10526315789473684 3:4.946576968737633e-05 4:1 5:0.00046992481203007516 6:0 7:0 8:0 9:0.0 10:6.025449428644968 11:0.03571428571428571 #yJwrGwVL7jM
1 qid:5789 1:1.0 2:1.0 3:0.008771929824561403 4:1 5:0.008771929824561403 6:1 7:1.3388401785714283 8:1 9:1.3388401785714283 10:6.39701298507745 11:0.05263157894736842 #Z8prp3Jp9UM
1 qid:17760 1:0.4 2:0.4 3:0.020000000000000004 4:1 5:0.05 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #-CAdLzRKEPQ
1 qid:11921 1:0.4 2:0.4 3:0.006666666666666668 4:1 5:0.016666666666666666 6:0 7:0 8:0 9:0.0 10:7.783307346197341 11:0.25 #-CAdLzRKEPQ
1 qid:3223 1:0.22916666666666666 2:0.22916666666666666 3:0.00018362713675213675 4:1 5:0.0008012820512820513 6:1 7:1.3388401785714283 8:1 9:1.3388401785714283 10:6.753687929016182 11:0.07692307692307693 #Tm_J9G4Q2_A
0 qid:1189 1:0.041666666666666664 2:0.041666666666666664 3:1.0850694444444443e-05 4:1 5:0.00026041666666666666 6:0 7:0 8:0 9:0.0 10:6.348222820908019 11:0.05 #Tm_J9G4Q2_A
0 qid:1094 1:0.041666666666666664 2:0.041666666666666664 3:3.1001984126984125e-05 4:1 5:0.000744047619047619 6:0 7:0 8:0 9:0.0 10:7.783307346197341 11:0.25 #Tm_J9G4Q2_A
0 qid:5641 1:0.041666666666666664 2:0.041666666666666664 3:4.8225308641975306e-05 4:1 5:0.0011574074074074073 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #Tm_J9G4Q2_A
0 qid:54444 1:0.041666666666666664 2:0.041666666666666664 3:5.787037037037036e-05 4:1 5:0.0013888888888888887 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #Tm_J9G4Q2_A
0 qid:19772 1:0.041666666666666664 2:0.041666666666666664 3:5.787037037037037e-05 4:1 5:0.001388888888888889 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #Tm_J9G4Q2_A
0 qid:6106 1:0.375 2:0.375 3:0.001953125 4:1 5:0.005208333333333333 6:0 7:0 8:0 9:0.0 10:6.827795901169905 11:0.08333333333333333 #1_F5sDie62k
0 qid:3788 1:0.42105263157894735 2:0.42105263157894735 3:0.0010526315789473684 4:1 5:0.0025000000000000005 6:0 7:0 8:0 9:0.0 10:6.994849985833071 11:0.1 #d35Nr40In-k
0 qid:7297 1:0.15789473684210525 2:0.15789473684210525 3:0.0006578947368421052 4:1 5:0.004166666666666667 6:0 7:0 8:0 9:0.0 10:7.783307346197341 11:0.25 #d35Nr40In-k
0 qid:6252 1:0.10526315789473684 2:0.10526315789473684 3:0.0002192982456140351 4:1 5:0.0020833333333333333 6:0 7:0 8:0 9:0.0 10:7.446835109576128 11:0.16666666666666666 #d35Nr40In-k
0 qid:8235 1:0.13043478260869565 2:0.13043478260869565 3:0.0009451795841209829 4:1 5:0.007246376811594202 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #gO3AHbWjaUo
0 qid:8230 1:0.08695652173913043 2:0.08695652173913043 3:0.00031505986137366095 4:1 5:0.003623188405797101 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #gO3AHbWjaUo
0 qid:8243 1:0.08695652173913043 2:0.08695652173913043 3:0.00013502565487442613 4:1 5:0.0015527950310559005 6:0 7:0 8:0 9:0.0 10:7.313303716951605 11:0.14285714285714285 #gO3AHbWjaUo
0 qid:21975 1:0.08695652173913043 2:0.08695652173913043 3:0.00010802052389954091 4:1 5:0.0012422360248447205 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #gO3AHbWjaUo
0 qid:4664 1:0.08695652173913043 2:0.08695652173913043 3:0.00018003420649923484 4:1 5:0.0020703933747412005 6:0 7:0 8:0 9:0.0 10:7.313303716951605 11:0.14285714285714285 #gO3AHbWjaUo
0 qid:59548 1:0.08695652173913043 2:0.08695652173913043 3:0.00037807183364839316 4:1 5:0.004347826086956522 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #gO3AHbWjaUo
1 qid:1433 1:0.7575757575757576 2:0.7575757575757576 3:0.000441477714204987 4:1 5:0.0005827505827505828 6:0 7:0 8:0 9:0.0 10:6.096908392627112 11:0.038461538461538464 #mCJx2I5sAwQ
0 qid:20302 1:0.06060606060606061 2:0.06060606060606061 3:0.00030609121518212427 4:1 5:0.00505050505050505 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #mCJx2I5sAwQ
0 qid:687 1:0.06060606060606061 2:0.06060606060606061 3:1.8365472910927457e-05 4:1 5:0.00030303030303030303 6:0 7:0 8:0 9:0.0 10:6.13464872060996 11:0.04 #mCJx2I5sAwQ
0 qid:15599 1:0.6666666666666666 2:0.6666666666666666 3:0.0101010101010101 4:1 5:0.015151515151515152 6:0 7:0 8:0 9:0.0 10:6.907838608843441 11:0.09090909090909091 #SzqEwReupmM
0 qid:2672 1:0.14285714285714285 2:0.14285714285714285 3:0.001020408163265306 4:1 5:0.007142857142857143 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #lAW9OkrO3iE
0 qid:3303 1:0.1 2:0.1 3:5.555555555555556e-05 4:1 5:0.0005555555555555556 6:0 7:0 8:0 9:0.0 10:6.348222820908019 11:0.05 #lAW9OkrO3iE
0 qid:4961 1:0.06666666666666667 2:0.06666666666666667 3:1.3227513227513225e-05 4:1 5:0.00019841269841269839 6:0 7:0 8:0 9:0.0 10:5.6315451429378784 11:0.023809523809523808 #lAW9OkrO3iE
0 qid:10607 1:0.06666666666666667 2:0.06666666666666667 3:7.407407407407407e-05 4:1 5:0.0011111111111111111 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #lAW9OkrO3iE
0 qid:2768 1:0.06666666666666667 2:0.06666666666666667 3:8.888888888888888e-06 4:1 5:0.00013333333333333334 6:0 7:0 8:0 9:0.0 10:5.460919625907116 11:0.02 #lAW9OkrO3iE
0 qid:4632 1:0.06666666666666667 2:0.06666666666666667 3:0.00015873015873015873 4:1 5:0.0023809523809523807 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #lAW9OkrO3iE
0 qid:2733 1:0.23529411764705882 2:0.23529411764705882 3:8.04699444757383e-05 4:1 5:0.0003419972640218878 6:0 7:0 8:0 9:0.0 10:5.60855562471318 11:0.023255813953488372 #tqn0ooqH0mU
0 qid:8225 1:0.058823529411764705 2:0.058823529411764705 3:2.9077374894594515e-06 4:1 5:4.9431537320810677e-05 6:0 7:0 8:0 9:0.0 10:4.6052535158493955 11:0.008403361344537815 #tqn0ooqH0mU
0 qid:14694 1:0.058823529411764705 2:0.058823529411764705 3:1.3008299294950177e-05 4:1 5:0.000221141088014153 6:0 7:0 8:0 9:0.0 10:6.39701298507745 11:0.05263157894736842 #tqn0ooqH0mU
0 qid:1712 1:0.058823529411764705 2:0.058823529411764705 3:2.059647388367111e-05 4:1 5:0.0003501400560224089 6:0 7:0 8:0 9:0.0 10:6.025449428644968 11:0.03571428571428571 #tqn0ooqH0mU
0 qid:689 1:0.058823529411764705 2:0.058823529411764705 3:4.650816683409606e-06 4:1 5:7.90638836179633e-05 6:0 7:0 8:0 9:0.0 10:5.249610532239909 11:0.016129032258064516 #tqn0ooqH0mU
0 qid:401 1:0.058823529411764705 2:0.058823529411764705 3:3.604382929642445e-05 4:1 5:0.0006127450980392157 6:0 7:0 8:0 9:0.0 10:7.446835109576128 11:0.16666666666666666 #tqn0ooqH0mU
0 qid:400 1:0.058823529411764705 2:0.058823529411764705 3:1.9223375624759706e-05 4:1 5:0.000326797385620915 6:0 7:0 8:0 9:0.0 10:6.994849985833071 11:0.1 #tqn0ooqH0mU
0 qid:1047 1:0.058823529411764705 2:0.058823529411764705 3:1.0058743059467288e-05 4:1 5:0.0001709986320109439 6:0 7:0 8:0 9:0.0 10:5.60855562471318 11:0.023255813953488372 #tqn0ooqH0mU
0 qid:72 1:0.5 2:0.5 3:0.0004578754578754579 4:1 5:0.0009157509157509158 6:0 7:0 8:0 9:0.0 10:4.870956681582401 11:0.01098901098901099 #Px30q_VUPas
0 qid:74 1:0.5 2:0.5 3:0.00030864197530864197 4:1 5:0.0006172839506172839 6:0 7:0 8:0 9:0.0 10:4.8818857521145915 11:0.011111111111111112 #Px30q_VUPas
0 qid:77 1:0.5 2:0.5 3:0.00020833333333333335 4:1 5:0.0004166666666666667 6:0 7:0 8:0 9:0.0 10:4.998296103959003 11:0.0125 #Px30q_VUPas
0 qid:2618 1:0.5 2:0.5 3:0.001736111111111111 4:1 5:0.003472222222222222 6:0 7:0 8:0 9:0.0 10:6.827795901169905 11:0.08333333333333333 #Px30q_VUPas
0 qid:2515 1:0.3333333333333333 2:0.3333333333333333 3:0.0013227513227513227 4:1 5:0.003968253968253968 6:0 7:0 8:0 9:0.0 10:7.313303716951605 11:0.14285714285714285 #Px30q_VUPas
0 qid:43490 1:0.08695652173913043 2:0.08695652173913043 3:0.0009451795841209829 4:1 5:0.010869565217391304 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #KLvSBif3fAk
0 qid:43491 1:0.08695652173913043 2:0.08695652173913043 3:0.00042007981516488125 4:1 5:0.004830917874396134 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #KLvSBif3fAk
0 qid:43492 1:0.08695652173913043 2:0.08695652173913043 3:0.00031505986137366095 4:1 5:0.003623188405797101 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #KLvSBif3fAk
0 qid:17611 1:0.08695652173913043 2:0.08695652173913043 3:0.0002520478890989288 4:1 5:0.002898550724637681 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #KLvSBif3fAk
0 qid:687 1:0.08695652173913043 2:0.08695652173913043 3:2.1604104779908185e-05 4:1 5:0.0002484472049689441 6:0 7:0 8:0 9:0.0 10:6.13464872060996 11:0.04 #KLvSBif3fAk
0 qid:16568 1:0.08695652173913043 2:0.08695652173913043 3:5.728361115884745e-05 4:1 5:0.0006587615283267456 6:0 7:0 8:0 9:0.0 10:6.907838608843441 11:0.09090909090909091 #KLvSBif3fAk
0 qid:24860 1:0.08695652173913043 2:0.08695652173913043 3:0.00015752993068683047 4:1 5:0.0018115942028985505 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #KLvSBif3fAk
0 qid:2600 1:0.25 2:0.25 3:0.00048828125 4:1 5:0.001953125 6:0 7:0 8:0 9:0.0 10:5.8962376971649615 11:0.03125 #YXhX86VMoa0
0 qid:11483 1:0.25 2:0.25 3:0.001488095238095238 4:1 5:0.005952380952380952 6:0 7:0 8:0 9:0.0 10:7.313303716951605 11:0.14285714285714285 #YXhX86VMoa0
0 qid:28215 1:0.2857142857142857 2:0.2857142857142857 3:0.01020408163265306 4:1 5:0.03571428571428571 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #j5I5EZtPZNg
0 qid:676 1:0.18181818181818182 2:0.18181818181818182 3:0.0018365472910927456 4:1 5:0.0101010101010101 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #j5I5EZtPZNg
1 qid:15523 1:1.0 2:1.0 3:0.05555555555555555 4:1 5:0.05555555555555555 6:1 7:1.1561628282901595 8:1 9:1.1561628282901595 10:8.00645089751155 11:0.3333333333333333 #dTgZsvTykQM
0 qid:3593 1:0.16666666666666666 2:0.16666666666666666 3:0.0006613756613756613 4:1 5:0.003968253968253968 6:0 7:0 8:0 9:0.0 10:7.313303716951605 11:0.14285714285714285 #at8lTJId_pk
0 qid:480 1:0.1111111111111111 2:0.1111111111111111 3:6.430041152263374e-05 4:1 5:0.0005787037037037037 6:0 7:0 8:0 9:0.0 10:6.17386943376324 11:0.041666666666666664 #at8lTJId_pk
0 qid:881 1:0.1111111111111111 2:0.1111111111111111 3:9.352787130564906e-05 4:1 5:0.0008417508417508416 6:0 7:0 8:0 9:0.0 10:6.257251042702292 11:0.045454545454545456 #at8lTJId_pk
0 qid:143 1:0.1111111111111111 2:0.1111111111111111 3:1.1516491615994102e-05 4:1 5:0.00010364842454394692 6:0 7:0 8:0 9:0.0 10:5.173237553455334 11:0.014925373134328358 #fduwPYo_Y9M
0 qid:9362 1:0.08333333333333333 2:0.08333333333333333 3:2.3148148148148147e-05 4:1 5:0.0002777777777777778 6:0 7:0 8:0 9:0.0 10:6.994849985833071 11:0.1 #fduwPYo_Y9M
0 qid:7502 1:0.08333333333333333 2:0.08333333333333333 3:4.8225308641975306e-05 4:1 5:0.0005787037037037037 6:0 7:0 8:0 9:0.0 10:7.446835109576128 11:0.16666666666666666 #fduwPYo_Y9M
0 qid:7501 1:0.08333333333333333 2:0.08333333333333333 3:1.929012345679012e-05 4:1 5:0.0002314814814814815 6:0 7:0 8:0 9:0.0 10:6.994849985833071 11:0.1 #fduwPYo_Y9M
0 qid:12916 1:0.08333333333333333 2:0.08333333333333333 3:6.430041152263374e-05 4:1 5:0.0007716049382716049 6:0 7:0 8:0 9:0.0 10:7.446835109576128 11:0.16666666666666666 #fduwPYo_Y9M
0 qid:55576 1:0.06944444444444445 2:0.06944444444444445 3:2.755731922398589e-05 4:1 5:0.0003968253968253968 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #fduwPYo_Y9M
0 qid:726 1:0.06944444444444445 2:0.06944444444444445 3:6.028163580246913e-06 4:1 5:8.680555555555556e-05 6:0 7:0 8:0 9:0.0 10:6.348222820908019 11:0.05 #fduwPYo_Y9M
0 qid:18277 1:0.06944444444444445 2:0.06944444444444445 3:2.143347050754458e-05 4:1 5:0.00030864197530864197 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #fduwPYo_Y9M
0 qid:4242 1:0.05555555555555555 2:0.05555555555555555 3:1.2860082304526748e-06 4:1 5:2.3148148148148147e-05 6:0 7:0 8:0 9:0.0 10:5.460919625907116 11:0.02 #fduwPYo_Y9M
0 qid:7903 1:0.05555555555555555 2:0.05555555555555555 3:1.4029180695847363e-05 4:1 5:0.0002525252525252525 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #fduwPYo_Y9M
0 qid:235 1:0.05555555555555555 2:0.05555555555555555 3:9.645061728395062e-06 4:1 5:0.00017361111111111112 6:0 7:0 8:0 9:0.0 10:7.195520681295222 11:0.125 #fduwPYo_Y9M
0 qid:58896 1:0.041666666666666664 2:0.041666666666666664 3:1.071673525377229e-05 4:1 5:0.00025720164609053495 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #fduwPYo_Y9M
0 qid:19646 1:0.041666666666666664 2:0.041666666666666664 3:6.8082788671023955e-06 4:1 5:0.00016339869281045753 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #fduwPYo_Y9M
0 qid:1101 1:0.041666666666666664 2:0.041666666666666664 3:8.903133903133903e-06 4:1 5:0.0002136752136752137 6:0 7:0 8:0 9:0.0 10:7.600985789403387 11:0.2 #fduwPYo_Y9M
0 qid:355 1:0.041666666666666664 2:0.041666666666666664 3:4.521122685185185e-06 4:1 5:0.00010850694444444444 6:0 7:0 8:0 9:0.0 10:7.195520681295222 11:0.125 #fduwPYo_Y9M
0 qid:4199 1:0.041666666666666664 2:0.041666666666666664 3:1.6030573509797885e-06 4:1 5:3.8473376423514926e-05 6:0 7:0 8:0 9:0.0 10:6.39701298507745 11:0.05263157894736842 #fduwPYo_Y9M
0 qid:3193 1:0.041666666666666664 2:0.041666666666666664 3:8.037551440329218e-07 4:1 5:1.9290123456790123e-05 6:0 7:0 8:0 9:0.0 10:5.500924960520814 11:0.020833333333333332 #fduwPYo_Y9M
0 qid:1149 1:0.041666666666666664 2:0.041666666666666664 3:5.166997354497354e-06 4:1 5:0.0001240079365079365 6:0 7:0 8:0 9:0.0 10:7.195520681295222 11:0.125 #fduwPYo_Y9M
0 qid:1560 1:0.027777777777777776 2:0.027777777777777776 3:1.2094121289523587e-06 4:1 5:4.3538836642284913e-05 6:0 7:0 8:0 9:0.0 10:6.907838608843441 11:0.09090909090909091 #fduwPYo_Y9M
0 qid:287 1:0.027777777777777776 2:0.027777777777777776 3:6.430041152263374e-06 4:1 5:0.00023148148148148146 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #fduwPYo_Y9M
0 qid:20390 1:0.027777777777777776 2:0.027777777777777776 3:7.71604938271605e-06 4:1 5:0.0002777777777777778 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #fduwPYo_Y9M
0 qid:2600 1:0.027777777777777776 2:0.027777777777777776 3:5.741108171663726e-07 4:1 5:2.0667989417989417e-05 6:0 7:0 8:0 9:0.0 10:5.8962376971649615 11:0.03125 #fduwPYo_Y9M
0 qid:6586 1:0.027777777777777776 2:0.027777777777777776 3:5.591340132402933e-06 4:1 5:0.0002012882447665056 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #fduwPYo_Y9M
0 qid:27451 1:0.027777777777777776 2:0.027777777777777776 3:6.222620469932298e-06 4:1 5:0.0002240143369175627 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #fduwPYo_Y9M
0 qid:4805 1:0.027777777777777776 2:0.027777777777777776 3:5.495761668601174e-07 4:1 5:1.978474200696423e-05 6:0 7:0 8:0 9:0.0 10:6.096908392627112 11:0.038461538461538464 #fduwPYo_Y9M
0 qid:35663 1:0.027777777777777776 2:0.027777777777777776 3:4.0187757201646085e-06 4:1 5:0.00014467592592592592 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #fduwPYo_Y9M
0 qid:1489 1:0.027777777777777776 2:0.027777777777777776 3:4.6148620710024216e-07 4:1 5:1.6613503455608717e-05 6:0 7:0 8:0 9:0.0 10:5.729183612501795 11:0.02631578947368421 #fduwPYo_Y9M
0 qid:133842 1:0.027777777777777776 2:0.027777777777777776 3:9.645061728395062e-06 4:1 5:0.00034722222222222224 6:0 7:0 8:0 9:0.0 10:8.294132969963332 11:0.5 #fduwPYo_Y9M
0 qid:8794 1:0.027777777777777776 2:0.027777777777777776 3:3.444664902998236e-06 4:1 5:0.0001240079365079365 6:0 7:0 8:0 9:0.0 10:7.783307346197341 11:0.25 #fduwPYo_Y9M
0 qid:8797 1:0.027777777777777776 2:0.027777777777777776 3:5.358367626886144e-06 4:1 5:0.00019290123456790122 6:0 7:0 8:0 9:0.0 10:8.00645089751155 11:0.3333333333333333 #fduwPYo_Y9M
0 qid:3196 1:0.027777777777777776 2:0.027777777777777776 3:5.299484466151133e-07 4:1 5:1.9078144078144078e-05 6:0 7:0 8:0 9:0.0 10:6.025449428644968 11:0.03571428571428571 #fduwPYo_Y9M
0 qid:2474 1:0.4791666666666667 2:0.4791666666666667 3:0.0001610103046594982 4:1 5:0.00033602150537634406 6:0 7:0 8:0 9:0.0 10:5.927009355831715 11:0.03225806451612903 #-kXL0gDufSI
1 qid:7499 1:0.14583333333333334 2:0.14583333333333334 3:0.00010850694444444444 4:1 5:0.000744047619047619 6:2 7:2.495003006861588 8:2 9:2.495003006861588 10:7.313303716951605 11:0.14285714285714285 #-kXL0gDufSI
0 qid:1034 1:0.14583333333333334 2:0.14583333333333334 3:3.5743464052287583e-05 4:1 5:0.00024509803921568627 6:0 7:0 8:0 9:0.0 10:6.502373500735277 11:0.058823529411764705 #-kXL0gDufSI
1 qid:1241 1:0.14583333333333334 2:0.14583333333333334 3:3.616898148148148e-05 4:1 5:0.000248015873015873 6:0 7:0 8:0 9:0.0 10:6.025449428644968 11:0.03571428571428571 #-kXL0gDufSI
